,character,quote,episode
335,NAYROK,       This is all you've brought... ?   Where are your security men... ?,"""The Hunted"""
336,PICARD,"   We're not here to fight your wars,   Prime Minister...","""The Hunted"""
337,NAYROK,"   They've been seen moving toward   the center of the city... people   are scared, Captain... don't you   understand... ? They're dangerous.","""The Hunted"""
338,PICARD,   You are dangerous. They are only   victims.       You made them what they are. You   asked them to defend your way of   life... then you discarded them.,"""The Hunted"""
339,ZAYNAR,   They were not happy here...,"""The Hunted"""
340,TROI,   They were not welcome here.,"""The Hunted"""
341,ZAYNAR,   It was the will of the people to   resettle them...,"""The Hunted"""
342,NAYROK,"   Nobody was pleased with the   solution, Captain... but we had   to act for the greater good...","""The Hunted"""
343,DATA,"   Prime Minister, if you have the   skills to create a master   soldier, can you not contradict   the effect... ?","""The Hunted"""
344,NAYROK,   The chemicals can be removed from   their systems. But we're not   convinced the psychological   conditioning can be entirely   reversed.,"""The Hunted"""
345,DATA,   Have you tried?,"""The Hunted"""
346,NAYROK,"   We've studied it thoroughly...   even before the training began,   we knew there would be problems   reversing it. It was a risk we   had to take.","""The Hunted"""
347,WORF,"   Did you reveal that ""risk"" to the   men who volunteered for service?","""The Hunted"""
348,NAYROK,"   We were helping them to survive the,   war, don't you understand? They   needed these skills...","""The Hunted"""
349,PICARD,"   They are your sons, your brothers.   And you have turned your backs on   them.","""The Hunted"""
350,TROI,"   There are methods of treatment...   until you try them, you can't know   if they will work. Even a partial   recovery would give them some   peace...","""The Hunted"""
351,ZAYNAR,       It was the will of the people...,"""The Hunted"""
352,TROI,    (losing patience with     this guy)   To allow them to suffer?,"""The Hunted"""
353,NAYROK,   There was a referendum. The   people weighed the costs involved.   They chose the resettlement   solution.,"""The Hunted"""
354,ZAYNAR,"   Besides, we may need to use them   again some day.","""The Hunted"""
355,INTERCUT:,,"""The Hunted"""
356,PICARD,"   Unless you are prepared to die,   I'd suggest you put that down.","""The Hunted"""
357,NAYROK,       Do as he says.,"""The Hunted"""
358,ROGA,"   Shoot us. Destroy us. Do what   you have to do. But, by God, you   will no longer ignore us.","""The Hunted"""
359,PICARD,"   Danar, it appears to me that you   are deliberately attempting to   provoke a response... so you may   justify your own attack on men   who do not wish to fight...","""The Hunted"""
360,ROGA,   Cowards...,"""The Hunted"""
361,PICARD,"   Yes...       But you are not programmed to   murder cowards... and if they will   not fight back, what will you   do?","""The Hunted"""
362,ROGA,   We will not go back...,"""The Hunted"""
363,NAYROCK,   You are programmed to survive...   you can survive at the Lunar Five   settlement...,"""The Hunted"""
364,ROGA,   Survival is not enough... to exist   is not enough...,"""The Hunted"""
365,TROI,"   Roga, tell them what you want.","""The Hunted"""
366,ROGA,   We want our lives back. We want   to come home.,"""The Hunted"""
367,NAYROK,"       I'm not prepared to negotiate   under a threat, Danar... but if   you will put down your arms and   return peacefully to Lunar Five...   I would be willing...","""The Hunted"""
368,ROGA,"   Mister Prime Minister. Our   respects, sir. But you'll have   to force us... or try to.","""The Hunted"""
369,NAYROK,"       Captain, you must do something,   call your ship...","""The Hunted"""
370,PICARD,"   You're quite right, Prime   Minister.       Enterprise, prepare to beam the   away team back.","""The Hunted"""
371,RIKER,"   At your command, Captain.","""The Hunted"""
372,NAYROK,"   You can't leave us like this,   Picard.","""The Hunted"""
373,PICARD,"   We have everything we need for   our report. Your prisoner has   been returned to you. You have   a decision to make... either try   to force them back or welcome them   home. In your own words, this   is not our affair. We cannot   interfere with the natural course   of your society's development and   I'd say it's likely to develop   significantly during the next   several minutes.       It's been an interesting stay.   When you are ready for membership   in the Federation, we will be   pleased to reconsider your   application.","""The Hunted"""
374,PICARD,"   Four to beam up, Mister Riker.","""The Hunted"""
375,RIKER,"   Success, Captain?","""The Hunted"""
376,PICARD,"   Number One, note in your report   that if the government of Angosia   survives the night, we will offer   Federation assistance in the   efforts to reprogram their   veterans.","""The Hunted"""
377,RIKER,   And if the government doesn't   survive?,"""The Hunted"""
378,PICARD,   I have a feeling they will choose   to.,"""The Hunted"""
379,PICARD,"   Mister Crusher, set coordinates   for the starbase at Lya Three.","""The Hunted"""
380,WESLEY,"   Coordinates set, Captain.","""The Hunted"""
381,PICARD,   Engage.,"""The Hunted"""
