,character,quote,episode
316,DATA,   All decks showing condition red.,"""The Defector"""
317,GEORDI,"   Engineering ready, sir.","""The Defector"""
318,WORF,   Defensive systems standing by.,"""The Defector"""
319,PICARD,   Engage.,"""The Defector"""
320,RIKER,   Tactical?,"""The Defector"""
321,WORF,   Nothing on sensors.,"""The Defector"""
322,RIKER,   I don't like it... I would have   expected a greeting party...,"""The Defector"""
323,PICARD,"   Number One, you echo another   noteworthy commander in a similar   circumstance. One of your   countrymen...       George Armstrong Custer when his   Seventh Cavalry arrived at the   Little Big Horn.","""The Defector"""
324,RIKER,   May we have better luck.,"""The Defector"""
325,DATA,   Approaching Nelvana system.,"""The Defector"""
326,RIKER,   Engage impulse engines.,"""The Defector"""
327,RIKER,   Nelvana Three on screen.,"""The Defector"""
328,RIKER,"   Still no sign of them on   sensors...    (beat, trace of     discomfort)   In a way, I'd rather be fighting   my way there... it's too damned   easy.","""The Defector"""
329,PICARD,   Prepare to enter standard orbit.,"""The Defector"""
330,PICARD,   Data?,"""The Defector"""
331,DATA,   Scanning the planet. No life   forms. No power sources. No   weapons systems.,"""The Defector"""
332,RIKER,   No indication of a base at all?,"""The Defector"""
333,DATA,   No sir.,"""The Defector"""
334,PICARD,   The subspace signal the probe   detected? The ionization   disturbances?,"""The Defector"""
335,DATA,"   I am picking them up, sir... but I   cannot identify the source...   They... seem to be moving in an   orbital path with an eight hundred   kilometer apogee.","""The Defector"""
336,PICARD,       Have Jarok brought to the bridge.,"""The Defector"""
337,RIKER,   It's possible they abandoned the   base after he defected.,"""The Defector"""
338,DATA,   There is no scarring on the   planet surface that would denote   heavy construction of any kind.,"""The Defector"""
339,RIKER,"   A cloaking device, perhaps...   something to hide the whole   base...","""The Defector"""
340,DATA,   A cloaking device operating on   the surface would be given away   by visible distortion effects.,"""The Defector"""
341,PICARD,"   Perhaps you'd like to tell us why   we're here, Admiral.","""The Defector"""
342,RIKER,   There doesn't seem to be a base.,"""The Defector"""
343,JAROK,       I don't understand...,"""The Defector"""
344,PICARD,"   Nelvana Three, Admiral... no base,   no weapons, no sign of life at   all.","""The Defector"""
345,JAROK,   But I saw the tactical   communiques... records...   timetables for completion... an   entire legion was assigned to the   mission...,"""The Defector"""
346,PICARD,   Could they have been feeding you   disinformation?,"""The Defector"""
347,PICARD,       You said you had been censored.   Reassigned four months ago. They   knew of your dissatisfaction...   could this have been a test of   your loyalty?,"""The Defector"""
348,JAROK,"       No... no, that's impossible...","""The Defector"""
349,PICARD,   They let you escape with an   arsenal of worthless secrets...   what other explanation is there?,"""The Defector"""
350,RIKER,"   Captain, permission to withdraw   from the Neutral Zone.","""The Defector"""
351,PICARD,   Proceed.,"""The Defector"""
352,RIKER,"   Helm a hundred eighty degrees about.    Get us out of here, Geordi...","""The Defector"""
353,GEORDI,"   I hear you, Commander...","""The Defector"""
354,WORF,   Three Romulan warships   uncloaking... coordinates...       They're firing photon torpedoes...,"""The Defector"""
355,WORF,   Shields holding...,"""The Defector"""
356,RIKER,   Damage...,"""The Defector"""
357,GEORDI,   Minor damage in the secondary   hull... power transfer fields may   be pinched off... working on it...,"""The Defector"""
358,WORF,   Captain... ?,"""The Defector"""
359,PICARD,"   Not yet, Mister Worf.       This is just a tap on the   shoulder. Or we wouldn't be here   talking about it.","""The Defector"""
360,WORF,"   They're hailing us, Captain...","""The Defector"""
361,PICARD,   On screen...,"""The Defector"""
362,TOMALAK,"   Captain Picard, I hardly expected   to see you again so soon. It   seems this time you are the one   who has made an aggressive move   across the Neutral Zone...","""The Defector"""
363,PICARD,"   Commander Tomalak, as I suspect   you already know, we have   responded to a warning of a   Romulan incursion on Nelvana   Three...","""The Defector"""
364,TOMALAK,"   But, Captain, as you can see,   there is no incursion...","""The Defector"""
365,PICARD,   There is the matter of an   unidentified subspace radio   emission... and ionization   distubrances...,"""The Defector"""
366,TOMALAK,"   Ah, you must mean our orbiting   probe... we are studying Nelvana   Three for...       archaeological research...","""The Defector"""
367,PICARD,   With a cloaked satellite...,"""The Defector"""
368,TOMALAK,"   Really, Captain, would you have   us believe this satellite is an   excuse for your aggressive charge   across the Neutral Zone?","""The Defector"""
369,PICARD,"   Believe whatever you wish,   Tomalak. We will be on our way.","""The Defector"""
370,TOMALAK,"   Without even an apology, Captain?","""The Defector"""
371,PICARD,"   If an apology will do, I will   offer it.","""The Defector"""
372,TOMALAK,   I'm afraid it won't. So I will   save you the humiliation.,"""The Defector"""
373,PICARD,"   Get to it, Tomalak.","""The Defector"""
374,TOMALAK,"   You see, Picard, after we dissect   your Enterprise for every precious   bit of information, I plan to   display its broken hull in the   center of the Romulan capitol as   a symbol of our victory. It will   inspire our armies for generations   to come and serve as a warning to   any other traitor who would create   ripples of disloyalty.","""The Defector"""
375,JAROK,"   All the communiques, the records,   the timetables... they were   fiction, written for my benefit...   it was all a... a test... a test   of my loyalty... and you used me   to lure the Enterprise into the   Neutral Zone.","""The Defector"""
376,TOMALAK,"       First, Captain, you will return   the traitor, Jarok... then you   will surrender as prisoners of   war...","""The Defector"""
377,PICARD,   Do you seriously expect me to   agree to those terms?,"""The Defector"""
378,TOMALAK,"   No, Captain Picard, I expect you   won't.       You have thirty seconds to decide.","""The Defector"""
379,PICARD,   I do not require one second.,"""The Defector"""
380,TOMALAK,"   Captain Picard, I urge you.   Surrender. Consider the men and   women you would lead into a lost   cause.","""The Defector"""
381,PICARD,"   If the cause is just and   honorable, they are prepared to   give their lives. Are you   prepared to die today, Tomalak?","""The Defector"""
382,TOMALAK,"   I expected more from you than an   idle threat, Picard.","""The Defector"""
383,PICARD,"   And so you shall have it. Now,   Mister Worf.","""The Defector"""
384,WORF,"   Aye, Captain...","""The Defector"""
385,WORF,"   Klingon vessels are armed and   ready, Captain.","""The Defector"""
386,PICARD,"   What shall it be, Tomalak?","""The Defector"""
387,TOMALAK,   You will still not survive our   assault...,"""The Defector"""
388,PICARD,"   Nor will you survive ours,   Commander. Shall we die   together... ?","""The Defector"""
389,TOMALAK,"   I look forward to our next   meeting, Captain.","""The Defector"""
390,WORF,"   Romulan disruptors powering down,   Captain.","""The Defector"""
391,PICARD,"   Mister Worf, extend the   appreciation of the Federation...   and my personal gratitude... to   the Klingons.","""The Defector"""
392,WORF,"   Aye, sir.","""The Defector"""
393,PICARD,"   Take us home, Number One.","""The Defector"""
394,JAROK,"   I did it... for nothing. My home,   my family. For nothing.","""The Defector"""
395,HARD CUT TO:,,"""The Defector"""
396,BEVERLY,"   He ingested a Felodesine chip.   He must have brought it with him.   I'm sorry, Captain... there was   no antidote.","""The Defector"""
397,RIKER,   A letter to his wife and   daughter.,"""The Defector"""
398,DATA,"   Sir, he must have known it would   be impossible for us to deliver   this.","""The Defector"""
399,PICARD,"   Today, perhaps... but if there   are others as courageous as   Admiral Jarok... there is hope   for a day of peace when we can   take his letter home.","""The Defector"""
